2021-08-05 02:51:07,821-INFO:start training on dataset user:4442, item:5351, project:200
2021-08-05 03:31:34,478-WARNING:method level => top 20 : best suc 0.634286, best pre 0.067143,  best recall 0.182228
2021-08-05 03:31:34,478-WARNING:project level => top 20 : best suc 0.629602, best pre 0.066458,  best recall 0.183052
2021-08-05 03:31:34,490-INFO:MAP: 0.055630
2021-08-05 03:37:36,823-INFO:test start. test set size: 175
2021-08-05 03:37:36,944-INFO:test end time: 0.1199033260345459s
2021-08-05 03:37:36,948-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029106
2021-08-05 03:37:36,949-WARNING:project level => top 1 : best suc 0.153774, best pre 0.153774,  best recall 0.024068
2021-08-05 03:37:36,952-WARNING:method level => top 2 : best suc 0.297143, best pre 0.154286,  best recall 0.046635
2021-08-05 03:37:36,952-WARNING:project level => top 2 : best suc 0.281439, best pre 0.148495,  best recall 0.041646
2021-08-05 03:37:36,955-WARNING:method level => top 3 : best suc 0.354286, best pre 0.125714,  best recall 0.053514
2021-08-05 03:37:36,955-WARNING:project level => top 3 : best suc 0.376469, best pre 0.133889,  best recall 0.053232
2021-08-05 03:37:36,959-WARNING:method level => top 4 : best suc 0.382857, best pre 0.117143,  best recall 0.065902
2021-08-05 03:37:36,959-WARNING:project level => top 4 : best suc 0.403965, best pre 0.121407,  best recall 0.063028
2021-08-05 03:37:36,962-WARNING:method level => top 5 : best suc 0.417143, best pre 0.104000,  best recall 0.073124
2021-08-05 03:37:36,962-WARNING:project level => top 5 : best suc 0.414742, best pre 0.101269,  best recall 0.065192
2021-08-05 03:37:36,965-WARNING:method level => top 6 : best suc 0.457143, best pre 0.105714,  best recall 0.086718
2021-08-05 03:37:36,965-WARNING:project level => top 6 : best suc 0.432827, best pre 0.095397,  best recall 0.075535
2021-08-05 03:37:36,968-WARNING:method level => top 7 : best suc 0.485714, best pre 0.099592,  best recall 0.093097
2021-08-05 03:37:36,968-WARNING:project level => top 7 : best suc 0.461056, best pre 0.094345,  best recall 0.085469
2021-08-05 03:37:36,971-WARNING:method level => top 8 : best suc 0.514286, best pre 0.101429,  best recall 0.103824
2021-08-05 03:37:36,971-WARNING:project level => top 8 : best suc 0.491850, best pre 0.094476,  best recall 0.094103
2021-08-05 03:37:36,974-WARNING:method level => top 9 : best suc 0.525714, best pre 0.099683,  best recall 0.113176
2021-08-05 03:37:36,975-WARNING:project level => top 9 : best suc 0.521560, best pre 0.092398,  best recall 0.103967
2021-08-05 03:37:36,977-WARNING:method level => top 10 : best suc 0.560000, best pre 0.093714,  best recall 0.119130
2021-08-05 03:37:36,978-WARNING:project level => top 10 : best suc 0.531002, best pre 0.088817,  best recall 0.113552
2021-08-05 03:37:36,981-WARNING:method level => top 11 : best suc 0.560000, best pre 0.093506,  best recall 0.130555
2021-08-05 03:37:36,981-WARNING:project level => top 11 : best suc 0.533872, best pre 0.090716,  best recall 0.126879
2021-08-05 03:37:36,984-WARNING:method level => top 12 : best suc 0.582857, best pre 0.089524,  best recall 0.139661
2021-08-05 03:37:36,984-WARNING:project level => top 12 : best suc 0.567698, best pre 0.086076,  best recall 0.134181
2021-08-05 03:37:36,987-WARNING:method level => top 13 : best suc 0.588571, best pre 0.084835,  best recall 0.143199
2021-08-05 03:37:36,987-WARNING:project level => top 13 : best suc 0.569891, best pre 0.083080,  best recall 0.140752
2021-08-05 03:37:36,990-WARNING:method level => top 14 : best suc 0.600000, best pre 0.082041,  best recall 0.150417
2021-08-05 03:37:36,990-WARNING:project level => top 14 : best suc 0.577409, best pre 0.081508,  best recall 0.151131
2021-08-05 03:37:36,993-WARNING:method level => top 15 : best suc 0.600000, best pre 0.078476,  best recall 0.153613
2021-08-05 03:37:36,993-WARNING:project level => top 15 : best suc 0.577409, best pre 0.078005,  best recall 0.154273
2021-08-05 03:37:36,996-WARNING:method level => top 16 : best suc 0.600000, best pre 0.075357,  best recall 0.158064
2021-08-05 03:37:36,996-WARNING:project level => top 16 : best suc 0.577409, best pre 0.074104,  best recall 0.156251
2021-08-05 03:37:36,999-WARNING:method level => top 17 : best suc 0.611429, best pre 0.071261,  best recall 0.158421
2021-08-05 03:37:36,999-WARNING:project level => top 17 : best suc 0.586181, best pre 0.069886,  best recall 0.156400
2021-08-05 03:37:37,002-WARNING:method level => top 18 : best suc 0.617143, best pre 0.068889,  best recall 0.162428
2021-08-05 03:37:37,002-WARNING:project level => top 18 : best suc 0.589075, best pre 0.067595,  best recall 0.159975
2021-08-05 03:37:37,005-WARNING:method level => top 19 : best suc 0.628571, best pre 0.066767,  best recall 0.168809
2021-08-05 03:37:37,005-WARNING:project level => top 19 : best suc 0.623023, best pre 0.066818,  best recall 0.171668
2021-08-05 03:37:37,008-WARNING:method level => top 20 : best suc 0.634286, best pre 0.067143,  best recall 0.182228
2021-08-05 03:37:37,008-WARNING:project level => top 20 : best suc 0.629602, best pre 0.066458,  best recall 0.183052
2021-08-05 03:37:37,018-INFO:MAP: 0.068156
2021-08-05 03:44:54,541-INFO:test start. test set size: 175
2021-08-05 03:44:54,621-INFO:test end time: 0.07961034774780273s
2021-08-05 03:44:54,625-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029106
2021-08-05 03:44:54,625-WARNING:project level => top 1 : best suc 0.153774, best pre 0.153774,  best recall 0.024068
2021-08-05 03:44:54,629-WARNING:method level => top 2 : best suc 0.297143, best pre 0.154286,  best recall 0.046635
2021-08-05 03:44:54,629-WARNING:project level => top 2 : best suc 0.281439, best pre 0.148495,  best recall 0.041646
2021-08-05 03:44:54,632-WARNING:method level => top 3 : best suc 0.354286, best pre 0.125714,  best recall 0.053514
2021-08-05 03:44:54,632-WARNING:project level => top 3 : best suc 0.376469, best pre 0.133889,  best recall 0.053232
2021-08-05 03:44:54,636-WARNING:method level => top 4 : best suc 0.382857, best pre 0.117143,  best recall 0.065902
2021-08-05 03:44:54,636-WARNING:project level => top 4 : best suc 0.403965, best pre 0.121407,  best recall 0.063028
2021-08-05 03:44:54,639-WARNING:method level => top 5 : best suc 0.417143, best pre 0.104000,  best recall 0.073124
2021-08-05 03:44:54,639-WARNING:project level => top 5 : best suc 0.414742, best pre 0.101269,  best recall 0.065192
2021-08-05 03:44:54,642-WARNING:method level => top 6 : best suc 0.457143, best pre 0.105714,  best recall 0.086718
2021-08-05 03:44:54,642-WARNING:project level => top 6 : best suc 0.432827, best pre 0.095397,  best recall 0.075535
2021-08-05 03:44:54,645-WARNING:method level => top 7 : best suc 0.485714, best pre 0.099592,  best recall 0.093097
2021-08-05 03:44:54,645-WARNING:project level => top 7 : best suc 0.461056, best pre 0.094345,  best recall 0.085469
2021-08-05 03:44:54,648-WARNING:method level => top 8 : best suc 0.514286, best pre 0.101429,  best recall 0.103824
2021-08-05 03:44:54,648-WARNING:project level => top 8 : best suc 0.491850, best pre 0.094476,  best recall 0.094103
2021-08-05 03:44:54,651-WARNING:method level => top 9 : best suc 0.525714, best pre 0.099683,  best recall 0.113176
2021-08-05 03:44:54,651-WARNING:project level => top 9 : best suc 0.521560, best pre 0.092398,  best recall 0.103967
2021-08-05 03:44:54,654-WARNING:method level => top 10 : best suc 0.560000, best pre 0.093714,  best recall 0.119130
2021-08-05 03:44:54,654-WARNING:project level => top 10 : best suc 0.531002, best pre 0.088817,  best recall 0.113552
2021-08-05 03:44:54,657-WARNING:method level => top 11 : best suc 0.560000, best pre 0.093506,  best recall 0.130555
2021-08-05 03:44:54,657-WARNING:project level => top 11 : best suc 0.533872, best pre 0.090716,  best recall 0.126879
2021-08-05 03:44:54,660-WARNING:method level => top 12 : best suc 0.582857, best pre 0.089524,  best recall 0.139661
2021-08-05 03:44:54,660-WARNING:project level => top 12 : best suc 0.567698, best pre 0.086076,  best recall 0.134181
2021-08-05 03:44:54,663-WARNING:method level => top 13 : best suc 0.588571, best pre 0.084835,  best recall 0.143987
2021-08-05 03:44:54,663-WARNING:project level => top 13 : best suc 0.569891, best pre 0.083080,  best recall 0.140752
2021-08-05 03:44:54,666-WARNING:method level => top 14 : best suc 0.600000, best pre 0.082041,  best recall 0.150417
2021-08-05 03:44:54,666-WARNING:project level => top 14 : best suc 0.577409, best pre 0.081508,  best recall 0.151131
2021-08-05 03:44:54,669-WARNING:method level => top 15 : best suc 0.600000, best pre 0.078476,  best recall 0.153613
2021-08-05 03:44:54,669-WARNING:project level => top 15 : best suc 0.577409, best pre 0.078005,  best recall 0.154273
2021-08-05 03:44:54,672-WARNING:method level => top 16 : best suc 0.600000, best pre 0.075357,  best recall 0.158064
2021-08-05 03:44:54,672-WARNING:project level => top 16 : best suc 0.577409, best pre 0.074104,  best recall 0.156251
2021-08-05 03:44:54,675-WARNING:method level => top 17 : best suc 0.611429, best pre 0.071261,  best recall 0.158421
2021-08-05 03:44:54,675-WARNING:project level => top 17 : best suc 0.586181, best pre 0.069886,  best recall 0.156400
2021-08-05 03:44:54,678-WARNING:method level => top 18 : best suc 0.617143, best pre 0.068889,  best recall 0.162428
2021-08-05 03:44:54,678-WARNING:project level => top 18 : best suc 0.589075, best pre 0.067595,  best recall 0.159975
2021-08-05 03:44:54,681-WARNING:method level => top 19 : best suc 0.628571, best pre 0.066767,  best recall 0.168809
2021-08-05 03:44:54,681-WARNING:project level => top 19 : best suc 0.623023, best pre 0.066818,  best recall 0.171668
2021-08-05 03:44:54,684-WARNING:method level => top 20 : best suc 0.634286, best pre 0.067143,  best recall 0.182228
2021-08-05 03:44:54,684-WARNING:project level => top 20 : best suc 0.629602, best pre 0.066458,  best recall 0.183052
2021-08-05 03:44:54,694-INFO:MAP: 0.065884
2021-08-05 03:52:09,413-INFO:test start. test set size: 175
2021-08-05 03:52:09,535-INFO:test end time: 0.12219476699829102s
2021-08-05 03:52:09,539-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029106
2021-08-05 03:52:09,539-WARNING:project level => top 1 : best suc 0.153774, best pre 0.153774,  best recall 0.024068
2021-08-05 03:52:09,543-WARNING:method level => top 2 : best suc 0.297143, best pre 0.154286,  best recall 0.046635
2021-08-05 03:52:09,543-WARNING:project level => top 2 : best suc 0.281439, best pre 0.148495,  best recall 0.041646
2021-08-05 03:52:09,546-WARNING:method level => top 3 : best suc 0.354286, best pre 0.125714,  best recall 0.053514
2021-08-05 03:52:09,547-WARNING:project level => top 3 : best suc 0.376469, best pre 0.133889,  best recall 0.053232
2021-08-05 03:52:09,550-WARNING:method level => top 4 : best suc 0.382857, best pre 0.117143,  best recall 0.065902
2021-08-05 03:52:09,550-WARNING:project level => top 4 : best suc 0.403965, best pre 0.121407,  best recall 0.063028
2021-08-05 03:52:09,553-WARNING:method level => top 5 : best suc 0.417143, best pre 0.104000,  best recall 0.073124
2021-08-05 03:52:09,553-WARNING:project level => top 5 : best suc 0.414742, best pre 0.101269,  best recall 0.065192
2021-08-05 03:52:09,556-WARNING:method level => top 6 : best suc 0.457143, best pre 0.105714,  best recall 0.086718
2021-08-05 03:52:09,556-WARNING:project level => top 6 : best suc 0.432827, best pre 0.095397,  best recall 0.075535
2021-08-05 03:52:09,559-WARNING:method level => top 7 : best suc 0.485714, best pre 0.099592,  best recall 0.093097
2021-08-05 03:52:09,560-WARNING:project level => top 7 : best suc 0.461056, best pre 0.094345,  best recall 0.085469
2021-08-05 03:52:09,563-WARNING:method level => top 8 : best suc 0.514286, best pre 0.101429,  best recall 0.103824
2021-08-05 03:52:09,563-WARNING:project level => top 8 : best suc 0.491850, best pre 0.094476,  best recall 0.094103
2021-08-05 03:52:09,566-WARNING:method level => top 9 : best suc 0.525714, best pre 0.099683,  best recall 0.113176
2021-08-05 03:52:09,566-WARNING:project level => top 9 : best suc 0.521560, best pre 0.092398,  best recall 0.103967
2021-08-05 03:52:09,569-WARNING:method level => top 10 : best suc 0.560000, best pre 0.093714,  best recall 0.119130
2021-08-05 03:52:09,569-WARNING:project level => top 10 : best suc 0.531002, best pre 0.088817,  best recall 0.113552
2021-08-05 03:52:09,572-WARNING:method level => top 11 : best suc 0.560000, best pre 0.093506,  best recall 0.130555
2021-08-05 03:52:09,572-WARNING:project level => top 11 : best suc 0.533872, best pre 0.090716,  best recall 0.126879
2021-08-05 03:52:09,575-WARNING:method level => top 12 : best suc 0.582857, best pre 0.089524,  best recall 0.139661
2021-08-05 03:52:09,575-WARNING:project level => top 12 : best suc 0.567698, best pre 0.086076,  best recall 0.134181
2021-08-05 03:52:09,578-WARNING:method level => top 13 : best suc 0.588571, best pre 0.084835,  best recall 0.143987
2021-08-05 03:52:09,578-WARNING:project level => top 13 : best suc 0.569891, best pre 0.083080,  best recall 0.140752
2021-08-05 03:52:09,582-WARNING:method level => top 14 : best suc 0.600000, best pre 0.082041,  best recall 0.150417
2021-08-05 03:52:09,582-WARNING:project level => top 14 : best suc 0.577409, best pre 0.081508,  best recall 0.151131
2021-08-05 03:52:09,585-WARNING:method level => top 15 : best suc 0.600000, best pre 0.078476,  best recall 0.153613
2021-08-05 03:52:09,585-WARNING:project level => top 15 : best suc 0.577409, best pre 0.078005,  best recall 0.154273
2021-08-05 03:52:09,588-WARNING:method level => top 16 : best suc 0.600000, best pre 0.075357,  best recall 0.158064
2021-08-05 03:52:09,588-WARNING:project level => top 16 : best suc 0.577409, best pre 0.074104,  best recall 0.156251
2021-08-05 03:52:09,591-WARNING:method level => top 17 : best suc 0.611429, best pre 0.071261,  best recall 0.158421
2021-08-05 03:52:09,591-WARNING:project level => top 17 : best suc 0.586181, best pre 0.069886,  best recall 0.156400
2021-08-05 03:52:09,594-WARNING:method level => top 18 : best suc 0.617143, best pre 0.068889,  best recall 0.162428
2021-08-05 03:52:09,594-WARNING:project level => top 18 : best suc 0.589075, best pre 0.067595,  best recall 0.159975
2021-08-05 03:52:09,597-WARNING:method level => top 19 : best suc 0.628571, best pre 0.066767,  best recall 0.168809
2021-08-05 03:52:09,597-WARNING:project level => top 19 : best suc 0.623023, best pre 0.066818,  best recall 0.171668
2021-08-05 03:52:09,600-WARNING:method level => top 20 : best suc 0.634286, best pre 0.067143,  best recall 0.182228
2021-08-05 03:52:09,600-WARNING:project level => top 20 : best suc 0.629602, best pre 0.066458,  best recall 0.183052
2021-08-05 03:52:09,610-INFO:MAP: 0.052545
2021-08-05 03:58:22,623-INFO:test start. test set size: 175
2021-08-05 03:58:22,719-INFO:test end time: 0.09537529945373535s
2021-08-05 03:58:22,723-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029106
2021-08-05 03:58:22,723-WARNING:project level => top 1 : best suc 0.153774, best pre 0.153774,  best recall 0.024068
2021-08-05 03:58:22,726-WARNING:method level => top 2 : best suc 0.297143, best pre 0.154286,  best recall 0.046635
2021-08-05 03:58:22,726-WARNING:project level => top 2 : best suc 0.281439, best pre 0.148495,  best recall 0.041646
2021-08-05 03:58:22,730-WARNING:method level => top 3 : best suc 0.354286, best pre 0.125714,  best recall 0.053514
2021-08-05 03:58:22,730-WARNING:project level => top 3 : best suc 0.376469, best pre 0.133889,  best recall 0.053232
2021-08-05 03:58:22,733-WARNING:method level => top 4 : best suc 0.382857, best pre 0.117143,  best recall 0.065902
2021-08-05 03:58:22,733-WARNING:project level => top 4 : best suc 0.403965, best pre 0.121407,  best recall 0.063028
2021-08-05 03:58:22,736-WARNING:method level => top 5 : best suc 0.422857, best pre 0.105143,  best recall 0.073124
2021-08-05 03:58:22,736-WARNING:project level => top 5 : best suc 0.414742, best pre 0.101269,  best recall 0.065192
2021-08-05 03:58:22,739-WARNING:method level => top 6 : best suc 0.457143, best pre 0.105714,  best recall 0.086718
2021-08-05 03:58:22,739-WARNING:project level => top 6 : best suc 0.432827, best pre 0.095397,  best recall 0.075535
2021-08-05 03:58:22,742-WARNING:method level => top 7 : best suc 0.485714, best pre 0.099592,  best recall 0.093097
2021-08-05 03:58:22,742-WARNING:project level => top 7 : best suc 0.461056, best pre 0.094345,  best recall 0.085469
2021-08-05 03:58:22,745-WARNING:method level => top 8 : best suc 0.514286, best pre 0.101429,  best recall 0.103824
2021-08-05 03:58:22,745-WARNING:project level => top 8 : best suc 0.491850, best pre 0.094476,  best recall 0.094103
2021-08-05 03:58:22,748-WARNING:method level => top 9 : best suc 0.525714, best pre 0.099683,  best recall 0.113176
2021-08-05 03:58:22,748-WARNING:project level => top 9 : best suc 0.521560, best pre 0.092398,  best recall 0.103967
2021-08-05 03:58:22,751-WARNING:method level => top 10 : best suc 0.560000, best pre 0.093714,  best recall 0.119130
2021-08-05 03:58:22,751-WARNING:project level => top 10 : best suc 0.531002, best pre 0.088817,  best recall 0.113552
2021-08-05 03:58:22,754-WARNING:method level => top 11 : best suc 0.560000, best pre 0.093506,  best recall 0.130555
2021-08-05 03:58:22,754-WARNING:project level => top 11 : best suc 0.533872, best pre 0.090716,  best recall 0.126879
2021-08-05 03:58:22,757-WARNING:method level => top 12 : best suc 0.582857, best pre 0.089524,  best recall 0.139661
2021-08-05 03:58:22,757-WARNING:project level => top 12 : best suc 0.567698, best pre 0.086076,  best recall 0.134181
2021-08-05 03:58:22,760-WARNING:method level => top 13 : best suc 0.588571, best pre 0.084835,  best recall 0.143987
2021-08-05 03:58:22,760-WARNING:project level => top 13 : best suc 0.569891, best pre 0.083080,  best recall 0.140752
2021-08-05 03:58:22,763-WARNING:method level => top 14 : best suc 0.600000, best pre 0.082041,  best recall 0.150417
2021-08-05 03:58:22,763-WARNING:project level => top 14 : best suc 0.577409, best pre 0.081508,  best recall 0.151131
2021-08-05 03:58:22,766-WARNING:method level => top 15 : best suc 0.600000, best pre 0.078476,  best recall 0.153613
2021-08-05 03:58:22,766-WARNING:project level => top 15 : best suc 0.577409, best pre 0.078005,  best recall 0.154273
2021-08-05 03:58:22,769-WARNING:method level => top 16 : best suc 0.600000, best pre 0.075357,  best recall 0.158064
2021-08-05 03:58:22,769-WARNING:project level => top 16 : best suc 0.577409, best pre 0.074104,  best recall 0.156251
2021-08-05 03:58:22,772-WARNING:method level => top 17 : best suc 0.611429, best pre 0.071261,  best recall 0.158421
2021-08-05 03:58:22,772-WARNING:project level => top 17 : best suc 0.586181, best pre 0.069886,  best recall 0.156400
2021-08-05 03:58:22,775-WARNING:method level => top 18 : best suc 0.617143, best pre 0.068889,  best recall 0.165165
2021-08-05 03:58:22,775-WARNING:project level => top 18 : best suc 0.589075, best pre 0.067595,  best recall 0.159975
2021-08-05 03:58:22,778-WARNING:method level => top 19 : best suc 0.628571, best pre 0.067368,  best recall 0.175362
2021-08-05 03:58:22,778-WARNING:project level => top 19 : best suc 0.623023, best pre 0.066818,  best recall 0.171668
2021-08-05 03:58:22,781-WARNING:method level => top 20 : best suc 0.634286, best pre 0.067143,  best recall 0.182228
2021-08-05 03:58:22,781-WARNING:project level => top 20 : best suc 0.629602, best pre 0.066458,  best recall 0.183052
2021-08-05 03:58:22,790-INFO:MAP: 0.064171
